Date,Temperature at 2 meters (c),Precipitation Corrected (mm/day),Specific Humidity at 2 Meters (g/kg),Wind Direction at 2 Meters (Degrees),Wind Speed at 2 Meters (m/s),Root Zone Soil Wetness
27/05/2005,35.03,0.14,5.56,320.3,2.11,0.33
28/05/2005,34.84,0.0,4.4,315.8,3.61,0.33
29/05/2005,35.64,0.01,5.06,316.9,2.79,0.33
30/05/2005,35.9,0.06,6.96,306.5,3.29,0.33
31/05/2005,35.88,0.03,7.43,313.8,4.35,0.33
01/06/2005,35.68,0.0,5.47,320.6,4.15,0.33
02/06/2005,37.06,0.0,5.99,299.5,3.8,0.33
03/06/2005,37.46,0.21,6.51,291.5,3.23,0.33
04/06/2005,38.49,0.0,5.7,288.3,2.9,0.33
05/06/2005,38.36,0.0,5.08,260.6,1.72,0.33
06/06/2005,39.54,1.47,5.99,219.4,1.32,0.33
07/06/2005,35.0,7.23,11.16,168.4,2.65,0.34
08/06/2005,35.23,0.0,9.01,298.8,1.14,0.34
09/06/2005,36.62,0.04,8.21,306.6,2.45,0.34
10/06/2005,36.1,1.39,7.74,314.7,3.43,0.34
11/06/2005,36.86,0.0,7.45,320.9,3.65,0.34
12/06/2005,35.97,0.0,6.14,297.3,3.94,0.34
13/06/2005,36.33,0.0,7.05,282.4,3.42,0.33
14/06/2005,36.37,0.0,7.62,296.1,3.56,0.33
15/06/2005,36.96,0.0,7.41,285.3,3.04,0.33
16/06/2005,38.03,0.0,6.68,293.1,4.06,0.33
17/06/2005,38.98,0.05,7.68,291.4,4.34,0.33
18/06/2005,39.25,0.0,7.61,279.5,3.94,0.33
19/06/2005,39.93,0.0,8.02,301.6,3.18,0.33
20/06/2005,40.65,0.31,7.6,310.4,2.62,0.33
21/06/2005,40.41,0.23,7.72,322.0,2.08,0.33
22/06/2005,40.52,0.94,9.09,351.6,1.23,0.33
23/06/2005,41.36,2.38,11.47,266.8,2.54,0.34
24/06/2005,40.23,1.05,14.55,263.7,3.26,0.34
25/06/2005,38.02,15.99,17.86,250.0,2.05,0.35
26/06/2005,33.54,9.63,20.07,90.4,2.66,0.37
27/06/2005,35.66,2.66,18.52,118.6,2.41,0.37
28/06/2005,34.68,9.03,19.0,205.6,1.73,0.38
29/06/2005,32.85,17.6,19.95,167.0,2.48,0.4
30/06/2005,33.48,4.13,18.73,157.8,1.36,0.41
01/07/2005,35.34,0.4,17.25,155.1,2.58,0.4
02/07/2005,34.69,3.68,17.66,168.3,2.3,0.4
03/07/2005,33.37,7.59,18.39,135.4,1.77,0.4
04/07/2005,32.26,7.14,17.55,127.2,2.37,0.41
05/07/2005,28.51,15.48,18.08,94.7,3.03,0.42
06/07/2005,27.41,26.62,19.22,84.6,3.81,0.46
07/07/2005,27.95,33.31,19.62,101.2,4.52,0.52
08/07/2005,31.38,0.36,19.21,144.4,3.39,0.53
09/07/2005,33.3,2.54,19.82,219.0,1.6,0.52
10/07/2005,34.69,0.9,19.21,226.0,1.51,0.51
11/07/2005,30.34,23.99,21.51,129.8,3.63,0.52
12/07/2005,28.76,10.59,20.69,135.4,2.51,0.55
13/07/2005,28.79,5.13,20.63,110.9,2.63,0.55
14/07/2005,29.1,5.36,20.31,106.5,2.5,0.55
15/07/2005,30.07,0.8,19.71,124.4,2.2,0.54
16/07/2005,29.69,0.46,19.8,119.0,2.76,0.54
17/07/2005,29.55,13.38,19.1,89.7,1.04,0.54
18/07/2005,29.46,7.66,20.02,355.9,1.65,0.55
19/07/2005,31.56,0.85,20.44,274.3,1.73,0.55
20/07/2005,32.57,0.53,19.47,248.9,2.03,0.54
21/07/2005,33.18,1.12,18.5,261.3,1.67,0.53
22/07/2005,33.46,6.17,19.44,267.3,1.83,0.52
23/07/2005,33.38,2.68,19.17,260.4,1.4,0.52
24/07/2005,32.03,1.83,19.41,64.1,1.27,0.52
25/07/2005,32.46,0.8,19.38,134.7,1.58,0.51
26/07/2005,30.61,1.55,19.97,139.5,3.01,0.5
27/07/2005,31.16,0.64,19.48,137.9,1.93,0.5
28/07/2005,31.23,0.79,19.98,128.6,1.18,0.49
29/07/2005,31.22,17.91,20.75,114.2,1.43,0.5
30/07/2005,31.02,5.61,20.76,134.9,1.34,0.52
31/07/2005,31.52,7.99,20.92,166.0,0.67,0.52
01/08/2005,31.43,1.11,21.07,95.0,1.73,0.52
02/08/2005,31.65,0.52,19.91,104.8,1.99,0.51
03/08/2005,31.73,1.57,20.59,118.3,1.84,0.51
04/08/2005,31.9,6.99,20.99,141.9,1.36,0.5
05/08/2005,32.79,20.2,21.26,232.5,1.41,0.52
06/08/2005,30.58,9.62,21.15,269.8,1.96,0.54
07/08/2005,31.09,1.76,19.35,241.9,1.95,0.54
08/08/2005,30.5,0.14,18.34,277.2,1.62,0.53
09/08/2005,31.18,0.02,17.07,283.5,2.29,0.52
10/08/2005,31.8,0.0,15.99,280.6,3.39,0.51
11/08/2005,32.07,0.0,16.31,273.6,2.95,0.5
12/08/2005,32.83,0.0,16.19,275.7,2.04,0.49
13/08/2005,33.16,0.17,17.62,289.7,1.7,0.48
14/08/2005,33.84,0.12,17.64,286.5,2.32,0.47
15/08/2005,32.33,2.53,17.0,251.2,2.52,0.47
16/08/2005,32.46,6.84,18.71,161.4,0.96,0.47
17/08/2005,30.12,3.49,19.48,167.3,1.61,0.48
18/08/2005,32.12,0.31,18.07,333.0,1.37,0.47
19/08/2005,33.07,3.8,17.73,284.0,1.73,0.47
20/08/2005,31.62,18.57,18.48,286.2,1.57,0.48
21/08/2005,32.74,3.13,17.6,300.9,1.18,0.49
22/08/2005,32.99,1.25,16.0,288.4,1.8,0.48
23/08/2005,32.72,0.93,14.73,280.4,1.96,0.48
24/08/2005,32.02,9.77,14.38,270.5,2.99,0.47
25/08/2005,32.2,0.56,14.06,274.3,2.48,0.48
26/08/2005,32.2,4.85,14.71,273.0,1.97,0.47
27/08/2005,32.51,0.34,14.68,285.5,1.38,0.47
28/08/2005,32.59,0.48,13.24,301.1,2.19,0.46
29/08/2005,31.92,0.0,13.71,312.3,2.54,0.45
30/08/2005,31.58,0.0,10.98,295.9,2.95,0.45
31/08/2005,31.69,0.0,11.51,299.7,2.59,0.44
01/09/2005,31.97,0.0,12.78,321.0,1.75,0.43
02/09/2005,32.92,0.12,12.76,353.5,1.2,0.43
03/09/2005,31.87,1.95,15.96,85.0,1.44,0.43
04/09/2005,32.12,0.53,16.48,106.2,2.03,0.42
05/09/2005,32.44,1.3,16.89,118.2,2.17,0.42
06/09/2005,32.4,1.08,17.24,127.2,2.68,0.42
07/09/2005,30.84,0.14,17.71,115.5,2.72,0.41
08/09/2005,31.22,1.96,17.57,119.7,2.02,0.41
09/09/2005,30.37,16.65,19.37,310.0,1.16,0.42
10/09/2005,27.55,8.73,19.83,88.7,1.54,0.45
11/09/2005,28.68,7.6,17.92,83.3,1.39,0.46
12/09/2005,27.0,29.8,18.09,83.2,2.31,0.49
13/09/2005,26.77,27.54,17.48,87.5,2.18,0.54
14/09/2005,25.56,9.03,17.33,54.1,2.53,0.55
15/09/2005,26.91,6.44,17.44,94.1,2.35,0.55
16/09/2005,26.29,3.69,17.41,50.4,1.55,0.55
17/09/2005,24.84,30.49,17.79,25.4,1.61,0.58
18/09/2005,25.15,12.56,18.75,63.8,2.19,0.61
19/09/2005,28.21,0.02,18.74,101.1,1.06,0.6
20/09/2005,29.15,0.0,18.17,262.2,0.92,0.59
21/09/2005,28.99,0.87,19.48,122.5,1.19,0.58
22/09/2005,28.13,0.52,20.04,140.1,1.79,0.58
23/09/2005,27.28,8.73,19.27,101.8,1.89,0.58
24/09/2005,25.56,21.82,19.89,58.7,2.12,0.6
25/09/2005,26.39,5.55,16.31,321.4,2.12,0.62
26/09/2005,27.27,0.27,15.06,282.7,1.58,0.61
27/09/2005,27.13,0.94,14.59,295.6,1.53,0.6
28/09/2005,26.93,0.38,14.55,326.9,1.37,0.59
29/09/2005,27.2,0.0,13.61,315.8,1.67,0.58
30/09/2005,26.67,1.04,12.97,317.5,1.12,0.57
01/10/2005,26.42,0.0,11.64,311.2,1.29,0.57
02/10/2005,26.03,0.0,11.4,104.9,0.9,0.56
03/10/2005,26.63,0.0,10.89,233.9,0.97,0.55
04/10/2005,25.76,0.0,10.85,294.7,1.39,0.54
05/10/2005,25.29,0.0,11.14,295.4,1.61,0.54
06/10/2005,26.15,0.0,11.39,305.0,1.4,0.53
07/10/2005,25.6,0.0,11.64,334.5,1.06,0.52
08/10/2005,25.73,0.0,11.34,321.9,1.08,0.52
09/10/2005,25.86,0.0,10.12,324.1,1.24,0.51
10/10/2005,25.65,0.33,10.2,352.8,1.1,0.51
11/10/2005,25.5,0.0,11.16,67.7,1.29,0.5
12/10/2005,25.83,0.03,11.06,340.0,0.99,0.5
13/10/2005,25.91,0.0,9.89,355.8,1.18,0.49
14/10/2005,24.98,0.0,10.22,85.5,0.96,0.49
15/10/2005,23.7,0.0,10.14,89.4,1.1,0.49
16/10/2005,23.69,0.0,10.08,98.1,1.51,0.48
17/10/2005,23.73,0.0,10.11,88.6,1.15,0.48
18/10/2005,23.79,0.0,9.36,87.9,1.28,0.47
19/10/2005,23.22,0.01,10.48,90.0,1.54,0.47
20/10/2005,23.35,0.32,11.58,104.0,1.29,0.47
21/10/2005,23.56,0.0,10.79,86.4,1.0,0.47
22/10/2005,22.92,0.0,8.19,318.3,1.41,0.46
23/10/2005,22.66,0.0,6.52,20.6,1.06,0.46
24/10/2005,21.18,0.0,8.14,106.4,1.13,0.46
25/10/2005,22.35,0.0,9.62,110.6,1.08,0.45
26/10/2005,22.98,0.0,8.35,331.3,1.08,0.45
27/10/2005,23.46,0.0,6.89,355.5,1.2,0.45
28/10/2005,22.37,0.0,6.17,49.7,1.03,0.45
29/10/2005,21.72,0.0,5.88,303.0,1.52,0.44
30/10/2005,21.66,0.0,5.4,318.0,1.23,0.44
31/10/2005,19.86,0.0,6.57,122.2,1.42,0.44
01/11/2005,19.61,0.0,7.62,118.4,1.64,0.44
02/11/2005,20.05,0.01,8.23,120.0,1.84,0.43
03/11/2005,20.76,3.04,8.64,99.3,1.32,0.44
04/11/2005,21.07,0.0,7.46,356.8,1.12,0.44
05/11/2005,19.67,0.0,5.78,339.9,1.67,0.43
06/11/2005,18.4,0.0,5.02,324.9,2.17,0.43
07/11/2005,17.89,0.0,5.26,321.0,2.08,0.43
08/11/2005,19.47,0.0,5.16,338.9,1.34,0.43
09/11/2005,18.65,0.0,5.02,330.1,1.78,0.42
10/11/2005,19.37,0.0,5.45,326.5,1.69,0.42
11/11/2005,19.97,0.0,5.5,324.1,1.61,0.42
12/11/2005,19.87,0.0,5.58,319.0,2.09,0.42
13/11/2005,19.96,0.0,5.65,315.1,3.3,0.42
14/11/2005,19.6,0.0,4.84,311.6,3.12,0.41
15/11/2005,19.13,0.0,4.3,317.2,2.84,0.41
16/11/2005,18.71,0.0,3.97,319.5,2.75,0.41
17/11/2005,17.14,0.0,3.28,312.1,2.69,0.4
18/11/2005,16.9,0.0,3.02,305.8,2.25,0.4
19/11/2005,18.44,0.0,3.55,353.0,1.13,0.4
20/11/2005,18.29,0.0,3.58,307.1,1.45,0.4
21/11/2005,18.53,0.0,3.9,331.5,1.42,0.4
22/11/2005,19.21,0.0,4.2,317.8,1.47,0.4
23/11/2005,19.03,0.0,4.59,337.0,1.56,0.39
24/11/2005,18.38,0.0,4.83,331.6,1.62,0.39
25/11/2005,18.56,0.0,4.07,0.3,1.08,0.39
26/11/2005,17.53,0.0,4.21,80.3,0.97,0.39
27/11/2005,17.51,0.0,4.41,89.2,1.17,0.39
28/11/2005,18.56,0.13,5.14,55.1,1.12,0.39
29/11/2005,18.0,0.01,5.5,359.7,1.16,0.39
30/11/2005,16.33,0.0,4.72,308.9,1.76,0.39
01/12/2005,14.26,0.0,3.29,310.8,1.88,0.38
02/12/2005,13.68,0.0,3.32,315.8,2.04,0.38
03/12/2005,13.58,0.0,3.17,304.9,1.97,0.38
04/12/2005,13.6,0.0,2.83,312.3,2.78,0.38
05/12/2005,14.49,0.0,2.8,313.3,2.94,0.38
06/12/2005,15.46,0.0,3.13,314.0,1.5,0.38
07/12/2005,16.71,0.0,3.31,315.7,1.23,0.38
08/12/2005,15.75,0.0,3.4,320.6,1.56,0.37
09/12/2005,15.99,0.0,3.45,329.9,1.29,0.37
10/12/2005,14.26,0.0,3.16,321.9,1.83,0.37
11/12/2005,14.02,0.0,2.45,313.7,1.56,0.37
12/12/2005,13.8,0.0,2.69,316.3,1.23,0.37
13/12/2005,12.0,0.0,2.48,316.4,2.22,0.37
14/12/2005,12.63,0.0,2.27,314.4,2.63,0.37
15/12/2005,12.74,0.0,2.36,327.3,1.53,0.37
16/12/2005,14.03,0.0,2.89,15.2,1.12,0.36
17/12/2005,13.46,0.0,2.54,320.5,1.3,0.36
18/12/2005,12.64,0.0,2.41,317.0,1.87,0.36
19/12/2005,12.85,0.0,2.59,357.4,1.12,0.36
20/12/2005,12.0,0.0,3.93,123.5,1.52,0.36
21/12/2005,13.97,0.0,4.9,73.0,0.95,0.36
22/12/2005,14.79,0.01,4.93,27.9,0.97,0.36
23/12/2005,12.31,0.15,5.98,94.6,2.04,0.36
24/12/2005,12.24,0.0,4.94,318.3,1.84,0.36
25/12/2005,11.6,0.0,2.96,307.9,2.52,0.36
26/12/2005,12.37,0.0,2.53,304.0,2.13,0.36
27/12/2005,15.25,0.0,2.78,319.1,1.0,0.36
28/12/2005,14.54,0.0,3.26,83.8,1.09,0.36
29/12/2005,14.66,0.0,3.38,307.5,1.22,0.36
30/12/2005,13.99,0.0,3.72,104.0,1.19,0.35
31/12/2005,12.84,0.0,4.14,103.9,1.45,0.35
01/01/2006,13.87,0.01,4.75,113.2,2.26,0.35
02/01/2006,15.51,4.98,6.21,133.4,2.45,0.36
03/01/2006,13.36,0.01,6.23,313.4,1.8,0.36
04/01/2006,11.42,0.0,3.86,309.6,2.18,0.36
05/01/2006,10.91,0.0,3.18,309.5,2.78,0.36
06/01/2006,10.19,0.0,2.54,309.1,2.59,0.36
07/01/2006,9.94,0.0,2.41,310.3,2.3,0.36
08/01/2006,9.69,0.0,2.4,302.6,1.94,0.36
09/01/2006,10.33,0.0,2.87,310.7,1.39,0.35
10/01/2006,11.45,0.0,2.9,306.9,1.55,0.35
11/01/2006,12.28,0.0,2.73,313.3,2.2,0.35
12/01/2006,13.23,0.0,2.87,324.5,2.08,0.35
13/01/2006,13.85,0.0,3.05,314.4,2.24,0.35
14/01/2006,14.88,0.0,3.19,317.0,2.35,0.35
15/01/2006,15.5,0.13,3.87,110.9,1.37,0.35
16/01/2006,16.32,0.14,4.7,125.0,2.25,0.35
17/01/2006,15.77,0.76,5.59,144.1,2.02,0.35
18/01/2006,16.76,0.0,6.05,337.9,1.22,0.35
19/01/2006,15.62,0.0,4.07,319.4,2.91,0.35
20/01/2006,14.32,0.0,3.1,322.5,2.35,0.35
21/01/2006,13.06,0.0,3.22,317.0,2.98,0.35
22/01/2006,12.79,0.0,2.68,305.6,2.47,0.34
23/01/2006,10.93,0.0,2.24,310.0,2.19,0.34
24/01/2006,11.95,0.0,2.58,313.3,2.7,0.34
25/01/2006,12.89,0.0,2.48,311.3,2.38,0.34
26/01/2006,12.8,0.0,2.22,322.1,2.14,0.34
27/01/2006,13.73,0.0,2.37,316.7,2.37,0.34
28/01/2006,14.09,0.0,2.8,315.0,1.89,0.34
29/01/2006,15.48,0.0,3.74,311.5,2.03,0.34
30/01/2006,17.47,0.0,4.26,313.3,2.07,0.34
31/01/2006,19.61,0.0,3.7,329.5,1.27,0.34
01/02/2006,19.49,0.0,3.32,322.9,2.01,0.34
02/02/2006,19.27,0.0,3.37,313.7,2.95,0.34
03/02/2006,18.72,0.0,4.01,311.6,3.18,0.34
04/02/2006,18.02,0.0,3.06,300.9,2.85,0.34
05/02/2006,18.35,0.0,2.69,296.0,2.4,0.34
06/02/2006,20.78,0.0,2.74,69.0,0.96,0.34
07/02/2006,21.75,0.0,3.05,134.2,1.03,0.34
08/02/2006,19.22,0.0,3.73,122.9,1.77,0.33
09/02/2006,19.72,0.0,3.77,324.2,1.37,0.33
10/02/2006,19.63,0.0,3.54,311.5,1.7,0.33
11/02/2006,20.57,0.0,3.68,304.9,1.56,0.33
12/02/2006,22.26,0.0,3.57,313.2,1.39,0.33
13/02/2006,22.72,0.0,3.94,308.3,1.5,0.33
14/02/2006,22.79,0.0,4.34,285.2,1.92,0.33
15/02/2006,22.17,0.0,4.52,163.5,1.0,0.33
16/02/2006,21.79,0.0,5.43,325.5,1.52,0.33
17/02/2006,23.17,0.0,5.09,307.7,2.77,0.33
18/02/2006,22.93,0.0,5.72,299.8,2.35,0.33
19/02/2006,24.41,0.0,6.74,311.1,2.62,0.33
20/02/2006,24.09,0.0,6.49,307.7,1.79,0.33
21/02/2006,24.19,0.0,5.52,324.1,2.49,0.33
22/02/2006,24.77,0.0,4.6,322.0,2.0,0.33
23/02/2006,25.46,0.0,5.19,318.1,2.21,0.33
24/02/2006,24.6,0.0,4.71,318.7,2.31,0.33
25/02/2006,24.19,0.01,4.2,321.5,1.49,0.33
26/02/2006,24.65,0.52,5.65,327.6,1.22,0.33
27/02/2006,23.3,0.01,5.8,306.2,2.16,0.33
28/02/2006,20.92,0.0,3.73,309.0,2.74,0.33
01/03/2006,20.56,0.0,2.61,300.8,1.84,0.33
02/03/2006,21.43,0.0,2.26,302.8,1.52,0.33
03/03/2006,22.22,0.0,2.54,314.9,1.28,0.33
04/03/2006,22.92,0.0,2.68,322.4,1.39,0.33
05/03/2006,23.43,0.0,2.62,340.3,1.92,0.33
06/03/2006,24.22,0.58,4.72,127.8,1.97,0.33
07/03/2006,24.35,0.0,4.94,96.2,1.66,0.33
08/03/2006,25.36,0.03,4.53,105.4,1.8,0.33
09/03/2006,23.9,1.13,9.97,65.9,1.41,0.33
10/03/2006,20.8,14.47,9.26,217.9,1.62,0.34
11/03/2006,19.49,12.61,10.44,79.1,1.35,0.38
12/03/2006,20.53,0.0,9.15,339.7,1.04,0.38
13/03/2006,21.62,0.02,7.55,339.3,1.26,0.38
14/03/2006,19.33,9.69,9.51,123.5,2.73,0.39
15/03/2006,19.91,0.48,8.88,138.9,1.68,0.39
16/03/2006,20.67,0.0,6.74,334.2,1.46,0.39
17/03/2006,20.01,0.0,5.18,316.6,2.68,0.39
18/03/2006,18.95,0.0,4.84,302.2,2.26,0.38
19/03/2006,21.71,0.0,5.34,308.2,2.17,0.38
20/03/2006,24.19,0.0,6.19,70.3,1.54,0.38
21/03/2006,22.71,0.0,6.58,316.2,2.65,0.38
22/03/2006,21.93,0.0,5.71,307.7,3.1,0.37
23/03/2006,23.92,0.0,5.45,326.8,2.28,0.37
24/03/2006,26.12,0.23,6.24,182.4,1.99,0.37
25/03/2006,23.02,1.09,7.27,283.0,1.84,0.37
26/03/2006,23.82,0.59,6.98,284.7,1.65,0.36
27/03/2006,22.69,0.72,6.73,299.3,2.06,0.36
28/03/2006,22.52,0.06,6.02,326.6,1.46,0.36
29/03/2006,23.43,0.0,5.69,318.7,2.6,0.36
30/03/2006,24.11,0.0,5.72,303.9,2.43,0.36
31/03/2006,25.75,0.0,5.74,316.4,1.6,0.35
01/04/2006,27.62,0.0,5.5,191.1,1.12,0.35
02/04/2006,27.21,0.0,5.38,358.4,1.34,0.35
03/04/2006,27.07,0.05,5.87,331.9,1.89,0.35
04/04/2006,27.4,0.0,4.66,312.9,3.23,0.34
05/04/2006,28.15,0.0,5.15,316.7,3.32,0.34
06/04/2006,29.66,0.0,5.1,312.0,2.51,0.34
07/04/2006,30.04,0.0,4.56,324.3,1.73,0.34
08/04/2006,29.61,0.0,4.3,3.7,1.59,0.34
09/04/2006,30.34,0.02,5.14,161.0,2.72,0.34
10/04/2006,28.88,0.05,6.28,309.5,2.27,0.34
11/04/2006,28.25,0.0,3.51,326.9,2.25,0.34
12/04/2006,26.66,0.0,2.62,327.2,2.64,0.33
13/04/2006,26.01,0.0,1.62,334.5,2.99,0.33
14/04/2006,27.17,0.0,1.88,332.3,2.3,0.33
15/04/2006,29.58,0.0,2.36,44.9,1.52,0.33
16/04/2006,29.98,0.03,3.61,175.3,1.98,0.33
17/04/2006,29.05,0.03,4.12,274.7,2.14,0.33
18/04/2006,27.82,1.51,6.36,147.3,1.35,0.33
19/04/2006,27.82,0.27,7.01,116.4,2.01,0.33
20/04/2006,29.2,0.0,6.02,88.2,1.74,0.33
21/04/2006,29.12,0.0,5.88,328.7,1.7,0.33
22/04/2006,30.79,0.0,5.77,300.2,1.86,0.33
23/04/2006,31.76,0.23,5.77,298.2,2.62,0.33
24/04/2006,32.1,0.63,4.98,278.8,1.78,0.33
25/04/2006,32.9,0.0,4.83,313.7,1.67,0.33
26/04/2006,33.66,0.0,5.08,290.5,2.43,0.33
27/04/2006,35.03,0.0,4.87,290.8,3.71,0.33
28/04/2006,35.27,0.0,4.82,298.8,1.14,0.33
29/04/2006,34.68,0.0,5.56,237.7,1.57,0.33
30/04/2006,35.23,0.0,5.95,312.8,2.53,0.33
01/05/2006,34.72,0.0,5.59,308.3,2.51,0.33
02/05/2006,34.57,0.04,5.61,286.7,1.96,0.33
03/05/2006,34.39,0.0,5.94,316.9,2.44,0.33
04/05/2006,35.16,0.0,5.54,316.3,2.12,0.33
05/05/2006,36.75,0.0,4.46,303.6,1.35,0.33
06/05/2006,36.99,0.0,4.61,295.8,1.57,0.33
07/05/2006,36.98,0.0,5.21,238.9,1.82,0.33
08/05/2006,36.66,0.81,6.21,194.8,1.67,0.33
09/05/2006,35.37,3.68,8.12,130.0,1.48,0.34
10/05/2006,35.93,0.07,8.81,327.0,1.78,0.34
11/05/2006,36.12,0.6,8.11,87.0,1.6,0.34
12/05/2006,36.76,0.36,7.33,111.2,2.3,0.34
13/05/2006,36.67,0.08,6.71,179.6,1.19,0.33
14/05/2006,37.51,2.76,7.56,187.3,1.94,0.34
15/05/2006,35.58,3.61,12.13,214.8,1.73,0.34
16/05/2006,34.47,4.17,13.14,120.9,3.63,0.34
17/05/2006,31.83,1.25,13.29,92.7,2.78,0.35
18/05/2006,34.81,0.47,12.17,277.3,1.95,0.34
19/05/2006,35.12,4.68,13.02,252.3,1.96,0.35
20/05/2006,32.89,4.59,13.63,244.6,2.18,0.35
21/05/2006,34.87,3.11,13.71,228.6,1.77,0.35
22/05/2006,32.33,15.97,17.31,182.7,1.63,0.37
23/05/2006,33.81,0.33,14.33,292.9,1.37,0.37
24/05/2006,35.53,0.02,13.25,276.6,1.21,0.37
25/05/2006,35.64,2.62,14.19,100.8,1.68,0.36
26/05/2006,35.64,4.49,14.55,163.5,1.59,0.37
27/05/2006,37.08,0.4,11.75,179.8,1.98,0.37
28/05/2006,35.41,4.04,13.06,125.3,3.01,0.37
29/05/2006,35.86,0.03,13.32,120.2,3.49,0.36
30/05/2006,36.61,0.0,11.32,89.7,1.99,0.36
31/05/2006,36.05,0.27,9.58,105.2,1.42,0.35
01/06/2006,37.03,1.22,9.62,189.3,1.04,0.35
02/06/2006,35.21,1.13,11.04,191.7,2.27,0.35
03/06/2006,30.68,1.22,14.65,136.2,3.17,0.35
04/06/2006,33.35,1.11,13.49,342.3,1.46,0.35
05/06/2006,34.22,0.01,12.05,284.5,2.17,0.35
06/06/2006,35.5,0.0,9.68,297.1,2.17,0.34
07/06/2006,36.28,0.0,8.31,294.5,2.76,0.34
08/06/2006,36.23,0.0,7.1,294.2,3.22,0.34
09/06/2006,36.52,0.0,5.91,303.3,3.07,0.34
10/06/2006,36.85,0.0,5.09,277.2,3.65,0.34
11/06/2006,37.61,0.0,6.01,259.7,3.22,0.33
12/06/2006,37.26,0.06,7.25,271.7,4.65,0.33
13/06/2006,36.22,0.18,8.09,276.3,3.54,0.33
14/06/2006,35.65,0.81,10.1,296.2,2.76,0.33
15/06/2006,36.28,2.65,10.3,284.7,2.37,0.33
16/06/2006,35.14,4.78,12.8,277.7,1.92,0.34
17/06/2006,33.1,3.96,13.32,356.2,1.73,0.35
18/06/2006,33.3,0.0,10.55,311.3,2.67,0.35
19/06/2006,32.23,3.36,10.76,296.3,2.3,0.34
20/06/2006,32.68,5.29,12.75,165.9,1.43,0.35
21/06/2006,34.39,0.34,12.08,105.1,1.76,0.35
22/06/2006,35.5,0.1,12.19,126.5,1.77,0.35
23/06/2006,35.37,2.56,14.91,112.1,2.19,0.35
24/06/2006,35.45,6.42,16.48,145.2,2.38,0.35
25/06/2006,34.46,2.78,16.51,147.6,3.1,0.35
26/06/2006,32.27,11.66,19.07,149.7,2.51,0.36
27/06/2006,32.37,9.13,19.09,160.4,3.09,0.38
28/06/2006,33.19,4.2,18.06,182.1,1.56,0.38
29/06/2006,32.57,9.17,18.12,133.5,1.52,0.39
30/06/2006,31.88,4.14,17.96,111.5,1.64,0.39
01/07/2006,34.67,0.18,16.33,302.1,1.4,0.39
02/07/2006,36.41,0.0,15.53,72.3,1.12,0.38
03/07/2006,36.7,0.0,16.57,132.1,2.6,0.38
04/07/2006,36.88,0.87,16.63,164.5,2.33,0.37
05/07/2006,35.39,1.31,17.22,120.7,4.04,0.37
06/07/2006,35.9,0.1,17.28,119.2,2.62,0.37
07/07/2006,37.16,0.0,17.05,280.7,2.22,0.37
08/07/2006,37.33,2.3,18.25,269.4,3.45,0.37
09/07/2006,33.21,23.5,19.65,233.2,4.15,0.38
10/07/2006,29.65,21.21,20.83,197.9,2.36,0.42
11/07/2006,30.48,5.12,19.2,190.8,1.12,0.44
12/07/2006,30.94,4.39,19.47,85.0,2.13,0.44
13/07/2006,31.88,5.3,19.66,127.8,1.7,0.44
14/07/2006,31.93,1.73,18.16,283.2,1.72,0.45
15/07/2006,33.91,0.0,15.99,300.9,1.97,0.44
16/07/2006,34.33,0.84,16.37,339.3,1.24,0.43
17/07/2006,33.11,2.77,18.13,122.4,2.37,0.43
18/07/2006,32.11,4.53,19.22,136.5,2.55,0.43
19/07/2006,31.55,11.52,19.83,138.4,2.08,0.44
20/07/2006,31.78,2.2,18.77,121.6,2.83,0.45
21/07/2006,32.55,0.29,18.24,128.4,3.48,0.44
22/07/2006,31.31,1.68,18.21,123.1,2.98,0.44
23/07/2006,31.79,1.58,18.37,113.0,3.26,0.43
24/07/2006,31.04,0.41,19.12,126.2,2.47,0.43
25/07/2006,30.84,11.4,19.83,187.1,1.63,0.43
26/07/2006,27.8,63.83,21.55,124.9,2.35,0.51
27/07/2006,26.9,14.02,20.82,111.1,2.62,0.58
28/07/2006,26.91,5.96,20.03,120.0,3.21,0.57
29/07/2006,28.15,0.72,19.86,102.5,2.33,0.57
30/07/2006,29.94,6.83,20.64,104.7,2.14,0.56
31/07/2006,28.57,4.34,19.67,73.5,2.41,0.57
01/08/2006,29.48,0.22,20.57,107.3,3.16,0.56
02/08/2006,29.19,10.1,20.85,115.0,2.65,0.56
03/08/2006,28.17,3.71,19.77,114.3,2.0,0.56
04/08/2006,28.93,4.59,20.07,126.6,2.47,0.56
05/08/2006,27.61,2.65,19.25,106.1,3.16,0.56
06/08/2006,28.55,5.04,19.67,111.0,2.99,0.55
07/08/2006,28.05,10.14,19.91,99.8,2.98,0.56
08/08/2006,28.61,0.44,19.75,102.5,2.6,0.56
09/08/2006,29.38,0.98,19.82,93.9,2.02,0.55
10/08/2006,29.85,2.46,20.35,97.2,1.98,0.54
11/08/2006,30.74,0.01,20.24,99.3,1.64,0.54
12/08/2006,29.78,0.0,20.68,101.1,1.87,0.53
13/08/2006,31.02,0.91,20.85,103.0,1.25,0.52
14/08/2006,30.88,4.14,20.14,166.9,0.84,0.52
15/08/2006,30.52,0.37,19.89,119.1,1.92,0.52
16/08/2006,30.43,0.1,20.28,92.1,1.59,0.51
17/08/2006,31.51,0.0,20.06,104.0,1.38,0.51
